EmployeeID,Age,Age Group:,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Income Band,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsAtCompany Band,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
EMP1261,32,30-40,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,Low,17674,2,Y,No,14,3,2,80,0,12,3,3,7,5-10,7,0,7
EMP1262,38,30-40,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,Medium,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,<2,0,1,0
EMP1263,43,40+,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,Low,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,<2,0,0,0
EMP1264,42,40+,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,Low,8952,8,Y,No,22,4,2,80,3,7,6,2,5,2-5,3,0,4
EMP1265,55,40+,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,19038,High,19805,8,Y,No,12,3,2,80,3,34,2,3,1,<2,0,0,0
EMP1266,33,30-40,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,Medium,6194,5,Y,No,15,3,4,80,2,11,2,2,9,5-10,8,1,7
EMP1267,41,40+,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,Low,20520,1,Y,No,20,4,2,80,2,5,2,3,5,2-5,3,0,4
EMP1268,34,30-40,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,Medium,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,10+,14,0,7
EMP1269,53,40+,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965,High,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2-5,2,0,2
EMP1270,43,40+,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,3539,Medium,5033,0,Y,No,13,3,2,80,0,10,5,3,9,5-10,7,1,8
EMP1271,34,30-40,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,Medium,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2-5,2,2,2
EMP1272,21,Under 30,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,2679,Low,4567,1,Y,No,13,3,2,80,0,1,3,3,1,<2,0,1,0
EMP1273,38,30-40,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,Medium,16376,1,Y,No,11,3,2,80,1,5,3,3,5,2-5,4,0,4
EMP1274,22,Under 30,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,Low,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,<2,0,0,0
EMP1275,31,30-40,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,Medium,13402,1,Y,No,14,3,1,80,2,13,3,3,12,10+,7,5,7
EMP1276,51,40+,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116,High,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2-5,2,2,2
EMP1277,37,30-40,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,Medium,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2-5,2,0,3
EMP1278,46,40+,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,High,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,2-5,1,2,2
EMP1279,36,30-40,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321,High,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,10+,8,5,7
EMP1280,44,40+,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,Low,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,2-5,3,2,3
EMP1281,37,30-40,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,Medium,12832,2,Y,No,13,3,3,80,0,19,4,2,10,5-10,0,4,7
EMP1282,35,30-40,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,5813,Medium,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,5-10,7,7,7
EMP1283,33,30-40,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,Medium,6076,6,Y,No,19,3,2,80,1,14,1,3,10,5-10,8,7,6
EMP1284,28,Under 30,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,Low,5531,1,Y,No,11,3,3,80,1,5,6,4,5,2-5,3,0,3
EMP1285,39,30-40,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,13464,High,7914,7,Y,No,21,4,3,80,0,9,3,3,4,2-5,3,2,2
EMP1286,46,40+,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,7991,High,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2-5,2,2,2
EMP1287,40,30-40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377,Medium,25605,4,Y,No,17,3,4,80,1,7,5,2,4,2-5,3,0,2
EMP1288,42,40+,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5538,Medium,5696,5,Y,No,18,3,3,80,2,10,2,2,0,<2,0,0,0
EMP1289,35,30-40,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,Medium,24442,2,Y,No,14,3,3,80,1,15,6,3,7,5-10,7,1,7
EMP1290,38,30-40,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,Low,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10+,10,3,8
EMP1291,34,30-40,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346,Medium,6208,4,Y,No,17,3,3,80,1,11,3,2,7,5-10,1,0,7
EMP1292,37,30-40,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,Medium,4992,1,Y,No,15,3,2,80,0,10,4,1,10,5-10,3,0,8
EMP1293,39,30-40,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,Medium,19188,2,Y,No,18,3,4,80,1,7,6,3,2,2-5,1,2,2
EMP1294,43,40+,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,2438,Low,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2-5,2,1,2
EMP1295,41,40+,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,Medium,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2-5,2,1,2
EMP1296,41,40+,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447,High,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,10+,14,13,5
EMP1297,30,30-40,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667,High,2739,9,Y,No,14,3,2,80,0,9,3,3,7,5-10,7,0,2
EMP1298,26,Under 30,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,2148,Low,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,2-5,1,1,4
EMP1299,46,40+,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,High,10842,4,Y,No,22,4,4,80,1,13,2,4,9,5-10,7,3,7
EMP1300,40,30-40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,Medium,9060,4,Y,No,17,3,4,80,1,12,3,3,5,2-5,3,0,3
EMP1301,34,30-40,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,Medium,22128,1,Y,No,21,4,3,80,2,10,5,3,10,5-10,8,4,8
EMP1302,58,40+,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,16291,High,22577,4,Y,No,22,4,4,80,1,37,0,2,16,10+,9,14,14
EMP1303,35,30-40,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,2705,Low,9696,0,Y,No,16,3,2,80,1,6,2,4,5,2-5,4,0,3
EMP1304,47,40+,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,High,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,10+,11,14,10
EMP1305,40,30-40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,Medium,10748,2,Y,No,12,3,2,80,1,15,3,3,7,5-10,4,7,7
EMP1306,54,40+,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,6854,Medium,15696,4,Y,No,15,3,2,80,1,14,2,2,7,5-10,1,1,7
EMP1307,31,30-40,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,9637,High,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2-5,2,2,2
EMP1308,28,Under 30,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,3591,Medium,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2-5,2,1,2
EMP1309,38,30-40,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,Medium,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2-5,2,0,3
EMP1310,26,Under 30,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,Medium,9125,1,Y,No,13,3,1,80,0,5,4,3,5,2-5,3,1,2
EMP1311,58,40+,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,15787,High,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2-5,2,2,2
EMP1312,18,Under 30,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,1514,Low,8018,1,Y,No,16,3,3,80,0,0,4,1,0,<2,0,0,0
EMP1313,31,30-40,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,2956,Low,21495,0,Y,No,17,3,3,80,0,2,4,3,1,<2,0,0,0
EMP1314,29,Under 30,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced,2335,Low,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2-5,2,2,0
EMP1315,45,40+,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,5154,Medium,19665,4,Y,No,22,4,2,80,2,10,3,4,8,5-10,7,5,7
EMP1316,36,30-40,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,6962,Medium,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,<2,0,0,0
EMP1317,43,40+,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married,5675,Medium,19246,1,Y,No,20,4,3,80,1,7,5,3,7,5-10,7,7,7
EMP1318,27,Under 30,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379,Low,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,2-5,4,0,2
EMP1319,29,Under 30,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,3812,Medium,7003,1,Y,No,13,3,2,80,0,11,3,4,11,10+,8,3,10
EMP1320,32,30-40,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,Medium,26075,8,Y,No,13,3,3,80,0,4,2,4,0,<2,0,0,0
EMP1321,42,40+,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,2936,Low,6161,3,Y,No,22,4,2,80,2,10,1,2,6,5-10,3,3,3
EMP1322,47,40+,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,Low,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2-5,2,2,0
EMP1323,46,40+,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,High,19989,3,Y,No,14,3,3,80,1,12,4,2,9,5-10,8,4,7
EMP1324,28,Under 30,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706,Low,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2-5,2,2,2
EMP1325,29,Under 30,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,Medium,21143,8,Y,No,17,3,4,80,2,11,3,3,7,5-10,0,1,6
EMP1326,42,40+,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968,Medium,13624,4,Y,No,13,3,4,80,0,8,3,3,0,<2,0,0,0
EMP1327,32,30-40,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,High,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2-5,2,2,2
EMP1328,46,40+,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,High,7739,2,Y,No,12,3,4,80,1,25,5,3,19,10+,17,2,8
EMP1329,27,Under 30,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,Medium,7018,1,Y,No,21,4,4,80,1,9,5,3,9,5-10,8,5,8
EMP1330,29,Under 30,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,2804,Low,15434,1,Y,No,11,3,4,80,0,1,3,3,1,<2,0,0,0
EMP1331,43,40+,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,19392,High,22539,7,Y,No,13,3,4,80,0,21,2,3,16,10+,12,6,14
EMP1332,48,40+,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,High,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10+,10,12,9
EMP1333,29,Under 30,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,2439,Low,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,<2,0,1,0
EMP1334,46,40+,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,High,14011,5,Y,No,21,4,3,80,3,14,2,3,8,5-10,7,0,7
EMP1335,27,Under 30,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,Medium,23844,0,Y,No,19,3,4,80,1,8,2,2,7,5-10,6,7,3
EMP1336,39,30-40,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,Medium,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2-5,2,2,2
EMP1337,55,40+,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2662,Low,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2-5,2,0,4
EMP1338,28,Under 30,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,2856,Low,3692,1,Y,No,19,3,4,80,1,1,3,3,1,<2,0,0,0
EMP1339,30,30-40,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,Low,16019,1,Y,No,13,3,3,80,0,1,3,2,1,<2,0,0,0
EMP1340,22,Under 30,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,2472,Low,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,<2,0,0,0
EMP1341,36,30-40,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,Medium,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,5-10,9,1,7
EMP1342,31,30-40,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,Medium,18624,1,Y,No,11,3,1,80,1,10,2,3,10,5-10,8,0,2
EMP1343,34,30-40,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,High,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,2-5,3,1,0
EMP1344,29,Under 30,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,Low,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2-5,2,1,2
EMP1345,37,30-40,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,Medium,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,2-5,3,0,4
EMP1346,35,30-40,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,Medium,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2-5,2,0,2
EMP1347,45,40+,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,Medium,23888,0,Y,No,13,3,4,80,2,10,2,2,9,5-10,8,3,8
EMP1348,36,30-40,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,3886,Medium,4223,1,Y,No,21,4,4,80,0,10,2,2,10,5-10,1,0,8
EMP1349,40,30-40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,16823,High,18991,2,Y,No,11,3,1,80,1,22,3,3,19,10+,7,11,16
EMP1350,26,Under 30,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,Low,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,<2,0,1,0
EMP1351,27,Under 30,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,Medium,26997,0,Y,No,14,3,2,80,0,9,5,2,8,5-10,7,0,7
EMP1352,48,40+,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,High,2437,3,Y,No,11,3,2,80,1,24,3,3,22,10+,17,4,7
EMP1353,44,40+,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033,Medium,9364,2,Y,No,15,3,4,80,1,10,5,3,2,2-5,0,2,2
EMP1354,34,30-40,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,Low,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2-5,2,3,0
EMP1355,56,40+,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587,Low,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2-5,2,1,0
EMP1356,36,30-40,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,5507,Medium,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2-5,2,1,3
EMP1357,41,40+,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,4393,Medium,26841,5,Y,No,21,4,3,80,1,14,3,3,5,2-5,4,1,4
EMP1358,42,40+,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,13348,High,14842,9,Y,No,13,3,2,80,1,18,3,4,13,10+,7,5,7
EMP1359,31,30-40,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,Medium,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2-5,2,1,4
EMP1360,34,30-40,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,8103,High,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2-5,2,0,1
EMP1361,31,30-40,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,Medium,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2-5,2,2,2
EMP1362,26,Under 30,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,Low,7102,0,Y,No,18,3,1,80,1,8,3,3,7,5-10,7,7,7
EMP1363,45,40+,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,Medium,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2-5,2,0,3
EMP1364,33,30-40,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,Medium,10410,1,Y,No,14,3,2,80,0,10,2,2,10,5-10,4,0,9
EMP1365,28,Under 30,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,6834,Medium,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,5-10,7,0,7
EMP1366,29,Under 30,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,1091,Low,10642,1,Y,No,17,3,4,80,0,1,3,3,1,<2,0,0,0
EMP1367,39,30-40,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,Medium,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2-5,2,1,2
EMP1368,27,Under 30,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,2226,Low,6073,1,Y,No,11,3,3,80,1,6,3,2,5,2-5,3,1,2
EMP1369,34,30-40,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,5747,Medium,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10+,10,6,11
EMP1370,28,Under 30,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single,9854,High,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,2-5,0,2,2
EMP1371,47,40+,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,Medium,2125,8,Y,No,18,3,3,80,1,16,4,4,8,5-10,7,1,7
EMP1372,56,40+,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,5380,Medium,20328,4,Y,No,16,3,3,80,1,6,3,3,0,<2,0,0,0
EMP1373,39,30-40,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151,Medium,12315,1,Y,No,25,4,4,80,1,10,3,3,10,5-10,0,7,9
EMP1374,38,30-40,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,Low,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,10+,11,0,7
EMP1375,58,40+,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,17875,High,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,<2,0,0,0
EMP1376,32,30-40,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,Low,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,2-5,1,0,3
EMP1377,38,30-40,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,Medium,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2-5,2,0,3
EMP1378,49,40+,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161,High,13738,3,Y,No,15,3,4,80,0,28,3,3,5,2-5,4,4,3
EMP1379,42,40+,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087,Medium,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,<2,0,0,0
EMP1380,27,Under 30,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,2863,Low,19555,1,Y,No,12,3,1,80,0,1,2,3,1,<2,0,0,0
